,raceId,driverId,startingGridPosition,position,constructorId,lap,driverCode,year,raceName,circuitId,AirTemp,Humidity,TrackTemp,WindSpeed,WasRainingDuringRaceAnyTime,positionDiff,teamName,circuitRef,circuitName,tireChange
4540,855,15,19,19,205,38,TRU,2011,Japanese Grand Prix,22,,,,,,0,Lotus,suzuka,Suzuka Circuit,
4547,855,10,21,20,166,12,GLO,2011,Japanese Grand Prix,22,,,,,,1,Virgin,suzuka,Suzuka Circuit,
4548,855,10,21,20,166,19,GLO,2011,Japanese Grand Prix,22,,,,,,1,Virgin,suzuka,Suzuka Circuit,
4549,855,10,21,20,166,36,GLO,2011,Japanese Grand Prix,22,,,,,,1,Virgin,suzuka,Suzuka Circuit,
4544,855,816,20,21,166,13,DAM,2011,Japanese Grand Prix,22,,,,,,-1,Virgin,suzuka,Suzuka Circuit,
4545,855,816,20,21,166,23,DAM,2011,Japanese Grand Prix,22,,,,,,-1,Virgin,suzuka,Suzuka Circuit,
4546,855,816,20,21,166,37,DAM,2011,Japanese Grand Prix,22,,,,,,-1,Virgin,suzuka,Suzuka Circuit,
4649,855,817,22,22,164,11,RIC,2011,Japanese Grand Prix,22,,,,,,0,HRT,suzuka,Suzuka Circuit,
4650,855,817,22,22,164,22,RIC,2011,Japanese Grand Prix,22,,,,,,0,HRT,suzuka,Suzuka Circuit,
4651,855,817,22,22,164,38,RIC,2011,Japanese Grand Prix,22,,,,,,0,HRT,suzuka,Suzuka Circuit,
4646,855,24,24,23,164,8,LIU,2011,Japanese Grand Prix,22,,,,,,1,HRT,suzuka,Suzuka Circuit,
4647,855,24,24,23,164,23,LIU,2011,Japanese Grand Prix,22,,,,,,1,HRT,suzuka,Suzuka Circuit,
4648,855,24,24,23,164,35,LIU,2011,Japanese Grand Prix,22,,,,,,1,HRT,suzuka,Suzuka Circuit,
4729,856,20,2,1,9,16,VET,2011,Korean Grand Prix,35,,,,,,1,Red Bull,yeongam,Korean International Circuit,
4730,856,20,2,1,9,34,VET,2011,Korean Grand Prix,35,,,,,,1,Red Bull,yeongam,Korean International Circuit,
4739,856,1,1,2,1,15,HAM,2011,Korean Grand Prix,35,,,,,,-1,McLaren,yeongam,Korean International Circuit,
4740,856,1,1,2,1,33,HAM,2011,Korean Grand Prix,35,,,,,,-1,McLaren,yeongam,Korean International Circuit,
4731,856,17,4,3,9,14,WEB,2011,Korean Grand Prix,35,,,,,,1,Red Bull,yeongam,Korean International Circuit,
4732,856,17,4,3,9,33,WEB,2011,Korean Grand Prix,35,,,,,,1,Red Bull,yeongam,Korean International Circuit,
4741,856,18,3,4,1,13,BUT,2011,Korean Grand Prix,35,,,,,,-1,McLaren,yeongam,Korean International Circuit,
4742,856,18,3,4,1,34,BUT,2011,Korean Grand Prix,35,,,,,,-1,McLaren,yeongam,Korean International Circuit,
4752,856,4,6,5,6,15,ALO,2011,Korean Grand Prix,35,,,,,,1,Ferrari,yeongam,Korean International Circuit,
4753,856,4,6,5,6,37,ALO,2011,Korean Grand Prix,35,,,,,,1,Ferrari,yeongam,Korean International Circuit,
4754,856,13,5,6,6,14,MAS,2011,Korean Grand Prix,35,,,,,,-1,Ferrari,yeongam,Korean International Circuit,
4755,856,13,5,6,6,34,MAS,2011,Korean Grand Prix,35,,,,,,-1,Ferrari,yeongam,Korean International Circuit,
4766,856,153,11,7,5,17,ALG,2011,Korean Grand Prix,35,,,,,,4,Toro Rosso,yeongam,Korean International Circuit,
4767,856,153,11,7,5,37,ALG,2011,Korean Grand Prix,35,,,,,,4,Toro Rosso,yeongam,Korean International Circuit,
4809,856,3,7,8,131,13,ROS,2011,Korean Grand Prix,35,,,,,,-1,Mercedes,yeongam,Korean International Circuit,
4810,856,3,7,8,131,27,ROS,2011,Korean Grand Prix,35,,,,,,-1,Mercedes,yeongam,Korean International Circuit,
4764,856,67,13,9,5,14,BUE,2011,Korean Grand Prix,35,,,,,,4,Toro Rosso,yeongam,Korean International Circuit,
4765,856,67,13,9,5,36,BUE,2011,Korean Grand Prix,35,,,,,,4,Toro Rosso,yeongam,Korean International Circuit,
4779,856,814,9,10,10,11,DIR,2011,Korean Grand Prix,35,,,,,,-1,Force India,yeongam,Korean International Circuit,
4780,856,814,9,10,10,31,DIR,2011,Korean Grand Prix,35,,,,,,-1,Force India,yeongam,Korean International Circuit,
4777,856,16,10,11,10,16,SUT,2011,Korean Grand Prix,35,,,,,,-1,Force India,yeongam,Korean International Circuit,
4778,856,16,10,11,10,35,SUT,2011,Korean Grand Prix,35,,,,,,-1,Force India,yeongam,Korean International Circuit,
4817,856,22,18,12,3,10,BAR,2011,Korean Grand Prix,35,,,,,,6,Williams,yeongam,Korean International Circuit,
4818,856,22,18,12,3,31,BAR,2011,Korean Grand Prix,35,,,,,,6,Williams,yeongam,Korean International Circuit,
4750,856,811,15,13,4,13,SEN,2011,Korean Grand Prix,35,,,,,,2,Renault,yeongam,Korean International Circuit,
4751,856,811,15,13,4,30,SEN,2011,Korean Grand Prix,35,,,,,,2,Renault,yeongam,Korean International Circuit,
4791,856,5,19,14,205,13,KOV,2011,Korean Grand Prix,35,,,,,,5,Lotus,yeongam,Korean International Circuit,
4792,856,5,19,14,205,38,KOV,2011,Korean Grand Prix,35,,,,,,5,Lotus,yeongam,Korean International Circuit,
4797,856,155,14,15,15,10,KOB,2011,Korean Grand Prix,35,,,,,,-1,Sauber,yeongam,Korean International Circuit,
4798,856,155,14,15,15,24,KOB,2011,Korean Grand Prix,35,,,,,,-1,Sauber,yeongam,Korean International Circuit,
4799,856,155,14,15,15,42,KOB,2011,Korean Grand Prix,35,,,,,,-1,Sauber,yeongam,Korean International Circuit,
4800,856,815,17,16,15,16,PER,2011,Korean Grand Prix,35,,,,,,1,Sauber,yeongam,Korean International Circuit,
4801,856,815,17,16,15,36,PER,2011,Korean Grand Prix,35,,,,,,1,Sauber,yeongam,Korean International Circuit,
4802,856,815,17,16,15,53,PER,2011,Korean Grand Prix,35,,,,,,1,Sauber,yeongam,Korean International Circuit,
4789,856,15,20,17,205,12,TRU,2011,Korean Grand Prix,35,,,,,,3,Lotus,yeongam,Korean International Circuit,
4790,856,15,20,17,205,36,TRU,2011,Korean Grand Prix,35,,,,,,3,Lotus,yeongam,Korean International Circuit,
4795,856,10,21,18,166,16,GLO,2011,Korean Grand Prix,35,,,,,,3,Virgin,yeongam,Korean International Circuit,
4796,856,10,21,18,166,41,GLO,2011,Korean Grand Prix,35,,,,,,3,Virgin,yeongam,Korean International Circuit,
4829,856,817,24,19,164,16,RIC,2011,Korean Grand Prix,35,,,,,,5,HRT,yeongam,Korean International Circuit,
4830,856,817,24,19,164,41,RIC,2011,Korean Grand Prix,35,,,,,,5,HRT,yeongam,Korean International Circuit,
4793,856,816,22,20,166,16,DAM,2011,Korean Grand Prix,35,,,,,,2,Virgin,yeongam,Korean International Circuit,
4794,856,816,22,20,166,38,DAM,2011,Korean Grand Prix,35,,,,,,2,Virgin,yeongam,Korean International Circuit,
4826,856,24,23,21,164,1,LIU,2011,Korean Grand Prix,35,,,,,,2,HRT,yeongam,Korean International Circuit,
4827,856,24,23,21,164,16,LIU,2011,Korean Grand Prix,35,,,,,,2,HRT,yeongam,Korean International Circuit,
4828,856,24,23,21,164,38,LIU,2011,Korean Grand Prix,35,,,,,,2,HRT,yeongam,Korean International Circuit,
4857,857,20,1,1,9,19,VET,2011,Indian Grand Prix,68,,,,,,0,Red Bull,buddh,Buddh International Circuit,
4858,857,20,1,1,9,47,VET,2011,Indian Grand Prix,68,,,,,,0,Red Bull,buddh,Buddh International Circuit,
4868,857,18,4,2,1,18,BUT,2011,Indian Grand Prix,68,,,,,,2,McLaren,buddh,Buddh International Circuit,
4869,857,18,4,2,1,46,BUT,2011,Indian Grand Prix,68,,,,,,2,McLaren,buddh,Buddh International Circuit,
4881,857,4,3,3,6,16,ALO,2011,Indian Grand Prix,68,,,,,,0,Ferrari,buddh,Buddh International Circuit,
4882,857,4,3,3,6,39,ALO,2011,Indian Grand Prix,68,,,,,,0,Ferrari,buddh,Buddh International Circuit,
4859,857,17,2,4,9,16,WEB,2011,Indian Grand Prix,68,,,,,,-2,Red Bull,buddh,Buddh International Circuit,
4860,857,17,2,4,9,37,WEB,2011,Indian Grand Prix,68,,,,,,-2,Red Bull,buddh,Buddh International Circuit,
4925,857,30,11,5,131,18,MSC,2011,Indian Grand Prix,68,,,,,,6,Mercedes,buddh,Buddh International Circuit,
4926,857,30,11,5,131,50,MSC,2011,Indian Grand Prix,68,,,,,,6,Mercedes,buddh,Buddh International Circuit,
4927,857,3,7,6,131,17,ROS,2011,Indian Grand Prix,68,,,,,,1,Mercedes,buddh,Buddh International Circuit,
4928,857,3,7,6,131,45,ROS,2011,Indian Grand Prix,68,,,,,,1,Mercedes,buddh,Buddh International Circuit,
4865,857,1,5,7,1,16,HAM,2011,Indian Grand Prix,68,,,,,,-2,McLaren,buddh,Buddh International Circuit,
4866,857,1,5,7,1,24,HAM,2011,Indian Grand Prix,68,,,,,,-2,McLaren,buddh,Buddh International Circuit,
4867,857,1,5,7,1,45,HAM,2011,Indian Grand Prix,68,,,,,,-2,McLaren,buddh,Buddh International Circuit,
4890,857,153,10,8,5,16,ALG,2011,Indian Grand Prix,68,,,,,,2,Toro Rosso,buddh,Buddh International Circuit,
4891,857,153,10,8,5,46,ALG,2011,Indian Grand Prix,68,,,,,,2,Toro Rosso,buddh,Buddh International Circuit,
4899,857,16,8,9,10,15,SUT,2011,Indian Grand Prix,68,,,,,,-1,Force India,buddh,Buddh International Circuit,
4900,857,16,8,9,10,35,SUT,2011,Indian Grand Prix,68,,,,,,-1,Force India,buddh,Buddh International Circuit,
4916,857,815,20,10,15,1,PER,2011,Indian Grand Prix,68,,,,,,10,Sauber,buddh,Buddh International Circuit,
4917,857,815,20,10,15,34,PER,2011,Indian Grand Prix,68,,,,,,10,Sauber,buddh,Buddh International Circuit,
4877,857,808,16,11,4,3,PET,2011,Indian Grand Prix,68,,,,,,5,Renault,buddh,Buddh International Circuit,
4878,857,808,16,11,4,33,PET,2011,Indian Grand Prix,68,,,,,,5,Renault,buddh,Buddh International Circuit,
4879,857,811,14,12,4,22,SEN,2011,Indian Grand Prix,68,,,,,,2,Renault,buddh,Buddh International Circuit,
4880,857,811,14,12,4,56,SEN,2011,Indian Grand Prix,68,,,,,,2,Renault,buddh,Buddh International Circuit,
4901,857,814,12,13,10,2,DIR,2011,Indian Grand Prix,68,,,,,,-1,Force India,buddh,Buddh International Circuit,
4902,857,814,12,13,10,19,DIR,2011,Indian Grand Prix,68,,,,,,-1,Force India,buddh,Buddh International Circuit,
4903,857,814,12,13,10,39,DIR,2011,Indian Grand Prix,68,,,,,,-1,Force India,buddh,Buddh International Circuit,
4912,857,5,18,14,205,21,KOV,2011,Indian Grand Prix,68,,,,,,4,Lotus,buddh,Buddh International Circuit,
4913,857,5,18,14,205,41,KOV,2011,Indian Grand Prix,68,,,,,,4,Lotus,buddh,Buddh International Circuit,
4936,857,22,15,15,3,1,BAR,2011,Indian Grand Prix,68,,,,,,0,Williams,buddh,Buddh International Circuit,
4937,857,22,15,15,3,35,BAR,2011,Indian Grand Prix,68,,,,,,0,Williams,buddh,Buddh International Circuit,
4914,857,816,21,16,166,22,DAM,2011,Indian Grand Prix,68,,,,,,5,Virgin,buddh,Buddh International Circuit,
4915,857,816,21,16,166,55,DAM,2011,Indian Grand Prix,68,,,,,,5,Virgin,buddh,Buddh International Circuit,
4945,857,39,24,17,164,22,KAR,2011,Indian Grand Prix,68,,,,,,7,HRT,buddh,Buddh International Circuit,
4946,857,39,24,17,164,50,KAR,2011,Indian Grand Prix,68,,,,,,7,HRT,buddh,Buddh International Circuit,
4947,857,817,23,18,164,25,RIC,2011,Indian Grand Prix,68,,,,,,5,HRT,buddh,Buddh International Circuit,
4948,857,817,23,18,164,32,RIC,2011,Indian Grand Prix,68,,,,,,5,HRT,buddh,Buddh International Circuit,
4949,857,817,23,18,164,56,RIC,2011,Indian Grand Prix,68,,,,,,5,HRT,buddh,Buddh International Circuit,
4909,857,15,19,19,205,1,TRU,2011,Indian Grand Prix,68,,,,,,0,Lotus,buddh,Buddh International Circuit,
4910,857,15,19,19,205,27,TRU,2011,Indian Grand Prix,68,,,,,,0,Lotus,buddh,Buddh International Circuit,
4911,857,15,19,19,205,54,TRU,2011,Indian Grand Prix,68,,,,,,0,Lotus,buddh,Buddh International Circuit,
6298,858,1,2,1,1,16,HAM,2011,Abu Dhabi Grand Prix,24,,,,,,1,McLaren,yas_marina,Yas Marina Circuit,
6299,858,1,2,1,1,40,HAM,2011,Abu Dhabi Grand Prix,24,,,,,,1,McLaren,yas_marina,Yas Marina Circuit,
6347,858,4,5,2,6,16,ALO,2011,Abu Dhabi Grand Prix,24,,,,,,3,Ferrari,yas_marina,Yas Marina Circuit,
6348,858,4,5,2,6,43,ALO,2011,Abu Dhabi Grand Prix,24,,,,,,3,Ferrari,yas_marina,Yas Marina Circuit,
6300,858,18,3,3,1,16,BUT,2011,Abu Dhabi Grand Prix,24,,,,,,0,McLaren,yas_marina,Yas Marina Circuit,
6301,858,18,3,3,1,36,BUT,2011,Abu Dhabi Grand Prix,24,,,,,,0,McLaren,yas_marina,Yas Marina Circuit,
6265,858,17,4,4,9,17,WEB,2011,Abu Dhabi Grand Prix,24,,,,,,0,Red Bull,yas_marina,Yas Marina Circuit,
6266,858,17,4,4,9,35,WEB,2011,Abu Dhabi Grand Prix,24,,,,,,0,Red Bull,yas_marina,Yas Marina Circuit,
6267,858,17,4,4,9,54,WEB,2011,Abu Dhabi Grand Prix,24,,,,,,0,Red Bull,yas_marina,Yas Marina Circuit,
6349,858,13,6,5,6,15,MAS,2011,Abu Dhabi Grand Prix,24,,,,,,1,Ferrari,yas_marina,Yas Marina Circuit,
6350,858,13,6,5,6,40,MAS,2011,Abu Dhabi Grand Prix,24,,,,,,1,Ferrari,yas_marina,Yas Marina Circuit,
6462,858,3,7,6,131,17,ROS,2011,Abu Dhabi Grand Prix,24,,,,,,1,Mercedes,yas_marina,Yas Marina Circuit,
6463,858,3,7,6,131,48,ROS,2011,Abu Dhabi Grand Prix,24,,,,,,1,Mercedes,yas_marina,Yas Marina Circuit,
6460,858,30,8,7,131,16,MSC,2011,Abu Dhabi Grand Prix,24,,,,,,1,Mercedes,yas_marina,Yas Marina Circuit,
6461,858,30,8,7,131,42,MSC,2011,Abu Dhabi Grand Prix,24,,,,,,1,Mercedes,yas_marina,Yas Marina Circuit,
6393,858,16,9,8,10,16,SUT,2011,Abu Dhabi Grand Prix,24,,,,,,1,Force India,yas_marina,Yas Marina Circuit,
6394,858,16,9,8,10,36,SUT,2011,Abu Dhabi Grand Prix,24,,,,,,1,Force India,yas_marina,Yas Marina Circuit,
6395,858,814,10,9,10,27,DIR,2011,Abu Dhabi Grand Prix,24,,,,,,1,Force India,yas_marina,Yas Marina Circuit,
6427,858,155,16,10,15,5,KOB,2011,Abu Dhabi Grand Prix,24,,,,,,6,Sauber,yas_marina,Yas Marina Circuit,
6428,858,155,16,10,15,33,KOB,2011,Abu Dhabi Grand Prix,24,,,,,,6,Sauber,yas_marina,Yas Marina Circuit,
6429,858,815,11,11,15,2,PER,2011,Abu Dhabi Grand Prix,24,,,,,,0,Sauber,yas_marina,Yas Marina Circuit,
6430,858,815,11,11,15,27,PER,2011,Abu Dhabi Grand Prix,24,,,,,,0,Sauber,yas_marina,Yas Marina Circuit,
6492,858,22,24,12,3,18,BAR,2011,Abu Dhabi Grand Prix,24,,,,,,12,Williams,yas_marina,Yas Marina Circuit,
6493,858,22,24,12,3,34,BAR,2011,Abu Dhabi Grand Prix,24,,,,,,12,Williams,yas_marina,Yas Marina Circuit,
6312,858,808,12,13,4,18,PET,2011,Abu Dhabi Grand Prix,24,,,,,,-1,Renault,yas_marina,Yas Marina Circuit,
6313,858,808,12,13,4,38,PET,2011,Abu Dhabi Grand Prix,24,,,,,,-1,Renault,yas_marina,Yas Marina Circuit,
6494,858,813,23,14,3,25,MAL,2011,Abu Dhabi Grand Prix,24,,,,,,9,Williams,yas_marina,Yas Marina Circuit,
6495,858,813,23,14,3,30,MAL,2011,Abu Dhabi Grand Prix,24,,,,,,9,Williams,yas_marina,Yas Marina Circuit,
6371,858,153,15,15,5,15,ALG,2011,Abu Dhabi Grand Prix,24,,,,,,0,Toro Rosso,yas_marina,Yas Marina Circuit,
6372,858,153,15,15,5,34,ALG,2011,Abu Dhabi Grand Prix,24,,,,,,0,Toro Rosso,yas_marina,Yas Marina Circuit,
6314,858,811,14,16,4,1,SEN,2011,Abu Dhabi Grand Prix,24,,,,,,-2,Renault,yas_marina,Yas Marina Circuit,
6315,858,811,14,16,4,20,SEN,2011,Abu Dhabi Grand Prix,24,,,,,,-2,Renault,yas_marina,Yas Marina Circuit,
6316,858,811,14,16,4,36,SEN,2011,Abu Dhabi Grand Prix,24,,,,,,-2,Renault,yas_marina,Yas Marina Circuit,
6398,858,5,17,17,205,16,KOV,2011,Abu Dhabi Grand Prix,24,,,,,,0,Lotus,yas_marina,Yas Marina Circuit,
6399,858,5,17,17,205,39,KOV,2011,Abu Dhabi Grand Prix,24,,,,,,0,Lotus,yas_marina,Yas Marina Circuit,
6396,858,15,18,18,205,17,TRU,2011,Abu Dhabi Grand Prix,24,,,,,,0,Lotus,yas_marina,Yas Marina Circuit,
6397,858,15,18,18,205,42,TRU,2011,Abu Dhabi Grand Prix,24,,,,,,0,Lotus,yas_marina,Yas Marina Circuit,
6400,858,10,19,19,166,25,GLO,2011,Abu Dhabi Grand Prix,24,,,,,,0,Virgin,yas_marina,Yas Marina Circuit,
6401,858,10,19,19,166,44,GLO,2011,Abu Dhabi Grand Prix,24,,,,,,0,Virgin,yas_marina,Yas Marina Circuit,
6497,858,24,22,20,164,24,LIU,2011,Abu Dhabi Grand Prix,24,,,,,,2,HRT,yas_marina,Yas Marina Circuit,
4967,859,17,2,1,9,18,WEB,2011,Brazilian Grand Prix,18,,,,,,1,Red Bull,interlagos,Autódromo José Carlos Pace,
4968,859,17,2,1,9,38,WEB,2011,Brazilian Grand Prix,18,,,,,,1,Red Bull,interlagos,Autódromo José Carlos Pace,
4969,859,17,2,1,9,58,WEB,2011,Brazilian Grand Prix,18,,,,,,1,Red Bull,interlagos,Autódromo José Carlos Pace,
4964,859,20,1,2,9,17,VET,2011,Brazilian Grand Prix,18,,,,,,-1,Red Bull,interlagos,Autódromo José Carlos Pace,
4965,859,20,1,2,9,39,VET,2011,Brazilian Grand Prix,18,,,,,,-1,Red Bull,interlagos,Autódromo José Carlos Pace,
4966,859,20,1,2,9,59,VET,2011,Brazilian Grand Prix,18,,,,,,-1,Red Bull,interlagos,Autódromo José Carlos Pace,
5024,859,18,3,3,1,15,BUT,2011,Brazilian Grand Prix,18,,,,,,0,McLaren,interlagos,Autódromo José Carlos Pace,
5025,859,18,3,3,1,31,BUT,2011,Brazilian Grand Prix,18,,,,,,0,McLaren,interlagos,Autódromo José Carlos Pace,
5026,859,18,3,3,1,52,BUT,2011,Brazilian Grand Prix,18,,,,,,0,McLaren,interlagos,Autódromo José Carlos Pace,
5094,859,4,5,4,6,16,ALO,2011,Brazilian Grand Prix,18,,,,,,1,Ferrari,interlagos,Autódromo José Carlos Pace,
5095,859,4,5,4,6,35,ALO,2011,Brazilian Grand Prix,18,,,,,,1,Ferrari,interlagos,Autódromo José Carlos Pace,
5096,859,4,5,4,6,54,ALO,2011,Brazilian Grand Prix,18,,,,,,1,Ferrari,interlagos,Autódromo José Carlos Pace,
5097,859,13,7,5,6,21,MAS,2011,Brazilian Grand Prix,18,,,,,,2,Ferrari,interlagos,Autódromo José Carlos Pace,
5098,859,13,7,5,6,45,MAS,2011,Brazilian Grand Prix,18,,,,,,2,Ferrari,interlagos,Autódromo José Carlos Pace,
5189,859,16,8,6,10,14,SUT,2011,Brazilian Grand Prix,18,,,,,,2,Force India,interlagos,Autódromo José Carlos Pace,
5190,859,16,8,6,10,31,SUT,2011,Brazilian Grand Prix,18,,,,,,2,Force India,interlagos,Autódromo José Carlos Pace,
5191,859,16,8,6,10,45,SUT,2011,Brazilian Grand Prix,18,,,,,,2,Force India,interlagos,Autódromo José Carlos Pace,
5270,859,3,6,7,131,16,ROS,2011,Brazilian Grand Prix,18,,,,,,-1,Mercedes,interlagos,Autódromo José Carlos Pace,
5271,859,3,6,7,131,42,ROS,2011,Brazilian Grand Prix,18,,,,,,-1,Mercedes,interlagos,Autódromo José Carlos Pace,
5192,859,814,11,8,10,17,DIR,2011,Brazilian Grand Prix,18,,,,,,3,Force India,interlagos,Autódromo José Carlos Pace,
5193,859,814,11,8,10,40,DIR,2011,Brazilian Grand Prix,18,,,,,,3,Force India,interlagos,Autódromo José Carlos Pace,
5235,859,155,16,9,15,21,KOB,2011,Brazilian Grand Prix,18,,,,,,7,Sauber,interlagos,Autódromo José Carlos Pace,
5236,859,155,16,9,15,43,KOB,2011,Brazilian Grand Prix,18,,,,,,7,Sauber,interlagos,Autódromo José Carlos Pace,
5068,859,808,15,10,4,13,PET,2011,Brazilian Grand Prix,18,,,,,,5,Renault,interlagos,Autódromo José Carlos Pace,
5069,859,808,15,10,4,30,PET,2011,Brazilian Grand Prix,18,,,,,,5,Renault,interlagos,Autódromo José Carlos Pace,
5070,859,808,15,10,4,45,PET,2011,Brazilian Grand Prix,18,,,,,,5,Renault,interlagos,Autódromo José Carlos Pace,
5148,859,153,13,11,5,21,ALG,2011,Brazilian Grand Prix,18,,,,,,2,Toro Rosso,interlagos,Autódromo José Carlos Pace,
5149,859,153,13,11,5,48,ALG,2011,Brazilian Grand Prix,18,,,,,,2,Toro Rosso,interlagos,Autódromo José Carlos Pace,
5146,859,67,14,12,5,19,BUE,2011,Brazilian Grand Prix,18,,,,,,2,Toro Rosso,interlagos,Autódromo José Carlos Pace,
5147,859,67,14,12,5,42,BUE,2011,Brazilian Grand Prix,18,,,,,,2,Toro Rosso,interlagos,Autódromo José Carlos Pace,
5237,859,815,17,13,15,20,PER,2011,Brazilian Grand Prix,18,,,,,,4,Sauber,interlagos,Autódromo José Carlos Pace,
5238,859,815,17,13,15,44,PER,2011,Brazilian Grand Prix,18,,,,,,4,Sauber,interlagos,Autódromo José Carlos Pace,
5323,859,22,12,14,3,16,BAR,2011,Brazilian Grand Prix,18,,,,,,-2,Williams,interlagos,Autódromo José Carlos Pace,
5324,859,22,12,14,3,34,BAR,2011,Brazilian Grand Prix,18,,,,,,-2,Williams,interlagos,Autódromo José Carlos Pace,
5325,859,22,12,14,3,53,BAR,2011,Brazilian Grand Prix,18,,,,,,-2,Williams,interlagos,Autódromo José Carlos Pace,
5267,859,30,10,15,131,10,MSC,2011,Brazilian Grand Prix,18,,,,,,-5,Mercedes,interlagos,Autódromo José Carlos Pace,
5268,859,30,10,15,131,32,MSC,2011,Brazilian Grand Prix,18,,,,,,-5,Mercedes,interlagos,Autódromo José Carlos Pace,
5269,859,30,10,15,131,51,MSC,2011,Brazilian Grand Prix,18,,,,,,-5,Mercedes,interlagos,Autódromo José Carlos Pace,
5230,859,5,19,16,205,17,KOV,2011,Brazilian Grand Prix,18,,,,,,3,Lotus,interlagos,Autódromo José Carlos Pace,
5231,859,5,19,16,205,31,KOV,2011,Brazilian Grand Prix,18,,,,,,3,Lotus,interlagos,Autódromo José Carlos Pace,
5232,859,5,19,16,205,49,KOV,2011,Brazilian Grand Prix,18,,,,,,3,Lotus,interlagos,Autódromo José Carlos Pace,
5071,859,811,9,17,4,12,SEN,2011,Brazilian Grand Prix,18,,,,,,-8,Renault,interlagos,Autódromo José Carlos Pace,
5072,859,811,9,17,4,18,SEN,2011,Brazilian Grand Prix,18,,,,,,-8,Renault,interlagos,Autódromo José Carlos Pace,
5073,859,811,9,17,4,28,SEN,2011,Brazilian Grand Prix,18,,,,,,-8,Renault,interlagos,Autódromo José Carlos Pace,
5074,859,811,9,17,4,48,SEN,2011,Brazilian Grand Prix,18,,,,,,-8,Renault,interlagos,Autódromo José Carlos Pace,
5228,859,15,20,18,205,22,TRU,2011,Brazilian Grand Prix,18,,,,,,2,Lotus,interlagos,Autódromo José Carlos Pace,
5229,859,15,20,18,205,42,TRU,2011,Brazilian Grand Prix,18,,,,,,2,Lotus,interlagos,Autódromo José Carlos Pace,
5233,859,816,23,19,166,20,DAM,2011,Brazilian Grand Prix,18,,,,,,4,Virgin,interlagos,Autódromo José Carlos Pace,
5234,859,816,23,19,166,41,DAM,2011,Brazilian Grand Prix,18,,,,,,4,Virgin,interlagos,Autódromo José Carlos Pace,
5367,859,817,22,20,164,20,RIC,2011,Brazilian Grand Prix,18,,,,,,2,HRT,interlagos,Autódromo José Carlos Pace,
5368,859,817,22,20,164,41,RIC,2011,Brazilian Grand Prix,18,,,,,,2,HRT,interlagos,Autódromo José Carlos Pace,
31,860,18,2,1,1,16,BUT,2012,Australian Grand Prix,1,,,,,,1,McLaren,albert_park,Albert Park Grand Prix Circuit,
32,860,18,2,1,1,36,BUT,2012,Australian Grand Prix,1,,,,,,1,McLaren,albert_park,Albert Park Grand Prix Circuit,
5,860,20,6,2,9,16,VET,2012,Australian Grand Prix,1,,,,,,4,Red Bull,albert_park,Albert Park Grand Prix Circuit,
6,860,20,6,2,9,37,VET,2012,Australian Grand Prix,1,,,,,,4,Red Bull,albert_park,Albert Park Grand Prix Circuit,
29,860,1,1,3,1,17,HAM,2012,Australian Grand Prix,1,,,,,,-2,McLaren,albert_park,Albert Park Grand Prix Circuit,
30,860,1,1,3,1,36,HAM,2012,Australian Grand Prix,1,,,,,,-2,McLaren,albert_park,Albert Park Grand Prix Circuit,
7,860,17,5,4,9,14,WEB,2012,Australian Grand Prix,1,,,,,,1,Red Bull,albert_park,Albert Park Grand Prix Circuit,
8,860,17,5,4,9,37,WEB,2012,Australian Grand Prix,1,,,,,,1,Red Bull,albert_park,Albert Park Grand Prix Circuit,
71,860,4,12,5,6,13,ALO,2012,Australian Grand Prix,1,,,,,,7,Ferrari,albert_park,Albert Park Grand Prix Circuit,
72,860,4,12,5,6,34,ALO,2012,Australian Grand Prix,1,,,,,,7,Ferrari,albert_park,Albert Park Grand Prix Circuit,
154,860,155,13,6,15,13,KOB,2012,Australian Grand Prix,1,,,,,,7,Sauber,albert_park,Albert Park Grand Prix Circuit,
155,860,155,13,6,15,36,KOB,2012,Australian Grand Prix,1,,,,,,7,Sauber,albert_park,Albert Park Grand Prix Circuit,
226,860,8,17,7,208,19,RAI,2012,Australian Grand Prix,1,,,,,,10,Lotus F1,albert_park,Albert Park Grand Prix Circuit,
227,860,8,17,7,208,37,RAI,2012,Australian Grand Prix,1,,,,,,10,Lotus F1,albert_park,Albert Park Grand Prix Circuit,
156,860,815,22,8,15,24,PER,2012,Australian Grand Prix,1,,,,,,14,Sauber,albert_park,Albert Park Grand Prix Circuit,
98,860,817,10,9,5,1,RIC,2012,Australian Grand Prix,1,,,,,,1,Toro Rosso,albert_park,Albert Park Grand Prix Circuit,
99,860,817,10,9,5,22,RIC,2012,Australian Grand Prix,1,,,,,,1,Toro Rosso,albert_park,Albert Park Grand Prix Circuit,
100,860,817,10,9,5,38,RIC,2012,Australian Grand Prix,1,,,,,,1,Toro Rosso,albert_park,Albert Park Grand Prix Circuit,
128,860,814,15,10,10,13,DIR,2012,Australian Grand Prix,1,,,,,,5,Force India,albert_park,Albert Park Grand Prix Circuit,
129,860,814,15,10,10,33,DIR,2012,Australian Grand Prix,1,,,,,,5,Force India,albert_park,Albert Park Grand Prix Circuit,
101,860,818,11,11,5,19,VER,2012,Australian Grand Prix,1,,,,,,0,Toro Rosso,albert_park,Albert Park Grand Prix Circuit,
